ID,kwh
2024-10-13_consumer_device_35_data_user_2,0.0011312431641151849
2024-10-14_consumer_device_35_data_user_2,0.0011312401002948722
2024-10-15_consumer_device_35_data_user_2,0.001131239858171129
2024-10-16_consumer_device_35_data_user_2,0.0011312406382689808
2024-10-17_consumer_device_35_data_user_2,0.0011312414992245472
2024-10-18_consumer_device_35_data_user_2,0.0011312416501671023
2024-10-19_consumer_device_35_data_user_2,0.0011312414772202187
2024-10-20_consumer_device_35_data_user_2,0.0011312412565439973
2024-10-21_consumer_device_35_data_user_2,0.0011312411968481728
2024-10-22_consumer_device_35_data_user_2,0.001131241228041971
2024-10-23_consumer_device_35_data_user_2,0.001131241285101029
2024-10-24_consumer_device_35_data_user_2,0.0
2024-09-24_consumer_device_35_data_user_3,0.0012075621957669317
2024-09-25_consumer_device_35_data_user_3,0.0012118588916922974
2024-09-26_consumer_device_35_data_user_3,0.001206402938532411
2024-09-27_consumer_device_35_data_user_3,0.0012086536417848085
2024-09-28_consumer_device_35_data_user_3,0.0012042569561632097
2024-09-29_consumer_device_35_data_user_3,0.0012072044309268692
2024-09-30_consumer_device_35_data_user_3,0.0012067062997763963
2024-10-01_consumer_device_35_data_user_3,0.0012074784199459564
2024-10-02_consumer_device_35_data_user_3,0.0012068640709005413
2024-10-03_consumer_device_35_data_user_3,0.0012071462263290506
2024-10-04_consumer_device_35_data_user_3,0.001206791464149428
2024-10-05_consumer_device_35_data_user_3,0.0012069694143398181
2024-10-06_consumer_device_35_data_user_3,0.001206908425983721
2024-10-07_consumer_device_35_data_user_3,0.0012069978875371191
2024-10-08_consumer_device_35_data_user_3,0.001206946912707679
2024-10-09_consumer_device_35_data_user_3,0.0012069744057029695
2024-10-10_consumer_device_35_data_user_3,0.0012069456112473237
2024-10-11_consumer_device_35_data_user_3,0.0012069585692163467
2024-10-12_consumer_device_35_data_user_3,0.0012069508953923937
2024-10-13_consumer_device_35_data_user_3,0.0012069591827262587
2024-10-14_consumer_device_35_data_user_3,0.001206955182296898
2024-10-15_consumer_device_35_data_user_3,0.0012069578735804903
2024-10-16_consumer_device_35_data_user_3,0.0012069554956054762
2024-10-17_consumer_device_35_data_user_3,0.0012069565752170332
2024-10-18_consumer_device_35_data_user_3,0.0012069557455721177
2024-10-19_consumer_device_35_data_user_3,0.001206956443632228
2024-10-20_consumer_device_35_data_user_3,0.0012069561122310841
2024-10-21_consumer_device_35_data_user_3,0.0012069563740682767
2024-10-22_consumer_device_35_data_user_3,0.0012069561776116193
2024-10-23_consumer_device_35_data_user_3,0.0012069562743265685
2024-10-24_consumer_device_35_data_user_3,0.0
2024-09-24_consumer_device_35_data_user_4,0.0004584214973419206
2024-09-25_consumer_device_35_data_user_4,0.0004818806830523105
2024-09-26_consumer_device_35_data_user_4,0.0004995033841682083
2024-09-27_consumer_device_35_data_user_4,0.0004964275719036014
2024-09-28_consumer_device_35_data_user_4,0.0005059644722066291
2024-09-29_consumer_device_35_data_user_4,0.0004998572583023454
2024-09-30_consumer_device_35_data_user_4,0.0004928464563580189
2024-10-01_consumer_device_35_data_user_4,0.0004922865351136146
2024-10-02_consumer_device_35_data_user_4,0.0004953707073207004
2024-10-03_consumer_device_35_data_user_4,0.0004960499299685002
2024-10-04_consumer_device_35_data_user_4,0.000496744604471537
2024-10-05_consumer_device_35_data_user_4,0.0004966987993550493
2024-10-06_consumer_device_35_data_user_4,0.0004959656876754647
2024-10-07_consumer_device_35_data_user_4,0.0004954608907890946
2024-10-08_consumer_device_35_data_user_4,0.0004956454087992388
2024-10-09_consumer_device_35_data_user_4,0.0004958622756088797
2024-10-10_consumer_device_35_data_user_4,0.000495973436062798
2024-10-11_consumer_device_35_data_user_4,0.0004960016090930501
2024-10-12_consumer_device_35_data_user_4,0.0004959514207975354
2024-10-13_consumer_device_35_data_user_4,0.0004958718260853172
2024-10-14_consumer_device_35_data_user_4,0.0004958546615480016
2024-10-15_consumer_device_35_data_user_4,0.000495878513840794
2024-10-16_consumer_device_35_data_user_4,0.0004959006705950533
2024-10-17_consumer_device_35_data_user_4,0.0004959093346440735
2024-10-18_consumer_device_35_data_user_4,0.0004959075807581732
2024-10-19_consumer_device_35_data_user_4,0.0004958989658255531
2024-10-20_consumer_device_35_data_user_4,0.000495893108070769
2024-10-21_consumer_device_35_data_user_4,0.0004958935293025042
2024-10-22_consumer_device_35_data_user_4,0.0004958965092771227
2024-10-23_consumer_device_35_data_user_4,0.0004958984903159843
2024-10-24_consumer_device_35_data_user_4,0.0
2024-09-24_consumer_device_35_data_user_5,0.0010600318515725294
2024-09-25_consumer_device_35_data_user_5,0.0010652831245554517
2024-09-26_consumer_device_35_data_user_5,0.0010609529397173777
2024-09-27_consumer_device_35_data_user_5,0.0010646497513001254
2024-09-28_consumer_device_35_data_user_5,0.0010633597913671077
2024-09-29_consumer_device_35_data_user_5,0.001064908225398106
2024-09-30_consumer_device_35_data_user_5,0.001063754835915409
2024-10-01_consumer_device_35_data_user_5,0.0010640094662176505
2024-10-02_consumer_device_35_data_user_5,0.0010634702281301111
2024-10-03_consumer_device_35_data_user_5,0.001063801116232792
2024-10-04_consumer_device_35_data_user_5,0.001063762186746896
2024-10-05_consumer_device_35_data_user_5,0.0010639686382875576
2024-10-06_consumer_device_35_data_user_5,0.0010638849900464877
2024-10-07_consumer_device_35_data_user_5,0.001063883794710107
2024-10-08_consumer_device_35_data_user_5,0.0010638030092807367
2024-10-09_consumer_device_35_data_user_5,0.0010638182066314348
2024-10-10_consumer_device_35_data_user_5,0.0010638207743826923
2024-10-11_consumer_device_35_data_user_5,0.0010638526976176597
2024-10-12_consumer_device_35_data_user_5,0.0010638537300010527
2024-10-13_consumer_device_35_data_user_5,0.001063853341445816
2024-10-14_consumer_device_35_data_user_5,0.0010638409395932848
2024-10-15_consumer_device_35_data_user_5,0.001063837891936889
2024-10-16_consumer_device_35_data_user_5,0.0010638372353430298
2024-10-17_consumer_device_35_data_user_5,0.0010638418431645985
2024-10-18_consumer_device_35_data_user_5,0.0010638439976766259
2024-10-19_consumer_device_35_data_user_5,0.0010638447693449838
2024-10-20_consumer_device_35_data_user_5,0.00106384318182192
2024-10-21_consumer_device_35_data_user_5,0.0010638420202969724
2024-10-22_consumer_device_35_data_user_5,0.0010638414543704944
2024-10-23_consumer_device_35_data_user_5,0.0010638419317699876
2024-10-24_consumer_device_35_data_user_5,0.0
2024-09-24_consumer_device_35_data_user_6,0.025687074062943228
2024-09-25_consumer_device_35_data_user_6,0.026553150823906746
2024-09-26_consumer_device_35_data_user_6,0.025641157462300064
2024-09-27_consumer_device_35_data_user_6,0.026319820994471516
2024-09-28_consumer_device_35_data_user_6,0.025494686048703846
2024-09-29_consumer_device_35_data_user_6,0.02623676723591533
2024-09-30_consumer_device_35_data_user_6,0.025797347260543425
2024-10-01_consumer_device_35_data_user_6,0.026178487242122288
2024-10-02_consumer_device_35_data_user_6,0.025871450023466903
2024-10-03_consumer_device_35_data_user_6,0.02614166870659924
2024-10-04_consumer_device_35_data_user_6,0.025851436358667795
2024-10-05_consumer_device_35_data_user_6,0.026069564887841984
2024-10-06_consumer_device_35_data_user_6,0.025907352842317974
2024-10-07_consumer_device_35_data_user_6,0.026045963343184535
2024-10-08_consumer_device_35_data_user_6,0.0259377923995373
2024-10-09_consumer_device_35_data_user_6,0.02604201516957792
2024-10-10_consumer_device_35_data_user_6,0.025947652199665633
2024-10-11_consumer_device_35_data_user_6,0.02601914041190307
2024-10-12_consumer_device_35_data_user_6,0.025959826124632896
2024-10-13_consumer_device_35_data_user_6,0.026007633058046768
2024-10-14_consumer_device_35_data_user_6,0.025967671593289863
2024-10-15_consumer_device_35_data_user_6,0.026004953550637703
2024-10-16_consumer_device_35_data_user_6,0.02597404359259417
2024-10-17_consumer_device_35_data_user_6,0.025999018519415325
2024-10-18_consumer_device_35_data_user_6,0.025978208606391107
2024-10-19_consumer_device_35_data_user_6,0.025994952864087952
2024-10-20_consumer_device_35_data_user_6,0.02598033237169091
2024-10-21_consumer_device_35_data_user_6,0.025993145598791907
2024-10-22_consumer_device_35_data_user_6,0.02598263427805256
2024-10-23_consumer_device_35_data_user_6,0.025991413699399578
2024-10-24_consumer_device_35_data_user_6,0.0
2024-09-24_consumer_device_35_data_user_7,0.027604734856977585
2024-09-25_consumer_device_35_data_user_7,0.028547639432759727
2024-09-26_consumer_device_35_data_user_7,0.027669876496697176
2024-09-27_consumer_device_35_data_user_7,0.0283282455665933
2024-09-28_consumer_device_35_data_user_7,0.027449111836543767
2024-09-29_consumer_device_35_data_user_7,0.02840633958135199
2024-09-30_consumer_device_35_data_user_7,0.027833488668417332
2024-10-01_consumer_device_35_data_user_7,0.028237504676281618
2024-10-02_consumer_device_35_data_user_7,0.027938535844660405
2024-10-03_consumer_device_35_data_user_7,0.02818743004125255
2024-10-04_consumer_device_35_data_user_7,0.02787696976480699
2024-10-05_consumer_device_35_data_user_7,0.028138552968679557
2024-10-06_consumer_device_35_data_user_7,0.027954500792614592
2024-10-07_consumer_device_35_data_user_7,0.028096887606115735
2024-10-08_consumer_device_35_data_user_7,0.02799747276076418
2024-10-09_consumer_device_35_data_user_7,0.02809384426448621
2024-10-10_consumer_device_35_data_user_7,0.027996067150079174
2024-10-11_consumer_device_35_data_user_7,0.028073531322628596
2024-10-12_consumer_device_35_data_user_7,0.02801171255002238
2024-10-13_consumer_device_35_data_user_7,0.02805768850403291
2024-10-14_consumer_device_35_data_user_7,0.028022408320595216
2024-10-15_consumer_device_35_data_user_7,0.02805651358991315
2024-10-16_consumer_device_35_data_user_7,0.028026388424340926
2024-10-17_consumer_device_35_data_user_7,0.02805121057833303
2024-10-18_consumer_device_35_data_user_7,0.028031115954463677
2024-10-19_consumer_device_35_data_user_7,0.02804610142010704
2024-10-20_consumer_device_35_data_user_7,0.02803355631869117
2024-10-21_consumer_device_35_data_user_7,0.028044852034156468
2024-10-22_consumer_device_35_data_user_7,0.028035267011830237
2024-10-23_consumer_device_35_data_user_7,0.02804336906963663
2024-10-24_consumer_device_35_data_user_7,0.0
2024-09-24_consumer_device_35_data_user_8,0.02431096570869225
2024-09-25_consumer_device_35_data_user_8,0.02529025039776625
2024-09-26_consumer_device_35_data_user_8,0.02425603298601183
2024-09-27_consumer_device_35_data_user_8,0.025032390294675032
2024-09-28_consumer_device_35_data_user_8,0.024068434284342466
2024-09-29_consumer_device_35_data_user_8,0.02513242441215274
2024-09-30_consumer_device_35_data_user_8,0.02447274062903627
2024-10-01_consumer_device_35_data_user_8,0.025004774661713986
2024-10-02_consumer_device_35_data_user_8,0.02457197810199267
2024-10-03_consumer_device_35_data_user_8,0.02493260237235019
2024-10-04_consumer_device_35_data_user_8,0.02449791148878061
2024-10-05_consumer_device_35_data_user_8,0.02485984833328902
2024-10-06_consumer_device_35_data_user_8,0.024587384919261924
2024-10-07_consumer_device_35_data_user_8,0.02482247492893769
2024-10-08_consumer_device_35_data_user_8,0.024645815281637853
2024-10-09_consumer_device_35_data_user_8,0.02481965941971975
2024-10-10_consumer_device_35_data_user_8,0.024648716263152615
2024-10-11_consumer_device_35_data_user_8,0.024785035429330523
2024-10-12_consumer_device_35_data_user_8,0.02466743812379441
2024-10-13_consumer_device_35_data_user_8,0.0247619472829128
2024-10-14_consumer_device_35_data_user_8,0.024683914815245674
2024-10-15_consumer_device_35_data_user_8,0.02476001418984223
2024-10-16_consumer_device_35_data_user_8,0.024694019920522736
2024-10-17_consumer_device_35_data_user_8,0.024750267241504895
2024-10-18_consumer_device_35_data_user_8,0.024701935155515765
2024-10-19_consumer_device_35_data_user_8,0.024740659396666937
2024-10-20_consumer_device_35_data_user_8,0.02470613921751028
2024-10-21_consumer_device_35_data_user_8,0.024737314339160245
2024-10-22_consumer_device_35_data_user_8,0.024710660773618165
2024-10-23_consumer_device_35_data_user_8,0.024734066785237242
2024-10-24_consumer_device_35_data_user_8,0.0
2024-09-24_consumer_device_35_data_user_9,2.143220130201222e-05
2024-09-25_consumer_device_35_data_user_9,1.8758374095043028e-05
2024-09-26_consumer_device_35_data_user_9,1.8709744605685548e-05
2024-09-27_consumer_device_35_data_user_9,1.9325369451189028e-05
2024-09-28_consumer_device_35_data_user_9,1.914316300877281e-05
2024-09-29_consumer_device_35_data_user_9,1.8915503253430642e-05
2024-09-30_consumer_device_35_data_user_9,1.8889628640319438e-05
2024-10-01_consumer_device_35_data_user_9,1.893124005241865e-05
2024-10-02_consumer_device_35_data_user_9,1.8949797389003548e-05
2024-10-03_consumer_device_35_data_user_9,1.892476739520819e-05
2024-10-04_consumer_device_35_data_user_9,1.891627329524111e-05
2024-10-05_consumer_device_35_data_user_9,1.8923114000787253e-05
2024-10-06_consumer_device_35_data_user_9,1.8924253878013265e-05
2024-10-07_consumer_device_35_data_user_9,1.8923169069910536e-05
2024-10-08_consumer_device_35_data_user_9,1.8922128608180945e-05
2024-10-09_consumer_device_35_data_user_9,1.892218505202612e-05
2024-10-10_consumer_device_35_data_user_9,1.8922724272395045e-05
2024-10-11_consumer_device_35_data_user_9,1.8922589225701897e-05
2024-10-12_consumer_device_35_data_user_9,1.8922451228166674e-05
2024-10-13_consumer_device_35_data_user_9,1.892248256933951e-05
2024-10-14_consumer_device_35_data_user_9,1.892249955234542e-05
2024-10-15_consumer_device_35_data_user_9,1.8922512521551535e-05
2024-10-16_consumer_device_35_data_user_9,1.8922499689591153e-05
2024-10-17_consumer_device_35_data_user_9,1.8922493133519712e-05
2024-10-18_consumer_device_35_data_user_9,1.8922499931358175e-05
2024-10-19_consumer_device_35_data_user_9,1.8922499902528643e-05
2024-10-20_consumer_device_35_data_user_9,1.89224988921042e-05
2024-10-21_consumer_device_35_data_user_9,1.8922498774151093e-05
2024-10-22_consumer_device_35_data_user_9,1.892249863419482e-05
2024-10-23_consumer_device_35_data_user_9,1.8922499031018758e-05
2024-10-24_consumer_device_35_data_user_9,0.0
2024-09-24_consumer_device_36_data_user_1,0.018742576506579758
2024-09-25_consumer_device_36_data_user_1,0.016223966073640038
2024-09-26_consumer_device_36_data_user_1,0.017791293956727877
2024-09-27_consumer_device_36_data_user_1,0.017491084746740826
2024-09-28_consumer_device_36_data_user_1,0.0154925552576986
2024-09-29_consumer_device_36_data_user_1,0.016602408470945674
2024-09-30_consumer_device_36_data_user_1,0.017065169381068293
2024-10-01_consumer_device_36_data_user_1,0.016489063501987186
2024-10-02_consumer_device_36_data_user_1,0.016873507691703482
2024-10-03_consumer_device_36_data_user_1,0.017078670863625748
2024-10-04_consumer_device_36_data_user_1,0.016658742196733304
2024-10-05_consumer_device_36_data_user_1,0.016712685211786853
2024-10-06_consumer_device_36_data_user_1,0.0168432154106095
2024-10-07_consumer_device_36_data_user_1,0.01670591825157311
2024-10-08_consumer_device_36_data_user_1,0.01674059661811526
2024-10-09_consumer_device_36_data_user_1,0.016830907619323255
2024-10-10_consumer_device_36_data_user_1,0.016770558439619405
2024-10-11_consumer_device_36_data_user_1,0.01676031061642368
2024-10-12_consumer_device_36_data_user_1,0.016794670015196148
2024-10-13_consumer_device_36_data_user_1,0.016768784249697105
2024-10-14_consumer_device_36_data_user_1,0.01676074013261929
2024-10-15_consumer_device_36_data_user_1,0.01678137180818071
2024-10-16_consumer_device_36_data_user_1,0.016775100867483093
2024-10-17_consumer_device_36_data_user_1,0.01676969624442458
2024-10-18_consumer_device_36_data_user_1,0.01677809753030821
2024-10-19_consumer_device_36_data_user_1,0.016775469721981674
2024-10-20_consumer_device_36_data_user_1,0.016771412219596594
2024-10-21_consumer_device_36_data_user_1,0.01677494250366006
2024-10-22_consumer_device_36_data_user_1,0.016774753592846282
2024-10-23_consumer_device_36_data_user_1,0.016772935583287265
2024-10-24_consumer_device_36_data_user_1,0.0
2024-09-24_consumer_device_36_data_user_10,0.000926656136357826
2024-09-25_consumer_device_36_data_user_10,0.0008768801996723037
2024-09-26_consumer_device_36_data_user_10,0.0009138280460035405
2024-09-27_consumer_device_36_data_user_10,0.0009374045908350952
2024-09-28_consumer_device_36_data_user_10,0.0008335737720637513
2024-09-29_consumer_device_36_data_user_10,0.0008347094191247555
2024-09-30_consumer_device_36_data_user_10,0.0008538493028108562
2024-10-01_consumer_device_36_data_user_10,0.0008424988766251566
2024-10-02_consumer_device_36_data_user_10,0.0008436922400077956
2024-10-03_consumer_device_36_data_user_10,0.0008667927022605136
2024-10-04_consumer_device_36_data_user_10,0.0008641716000400275
2024-10-05_consumer_device_36_data_user_10,0.0008585981169129801
2024-10-06_consumer_device_36_data_user_10,0.0008615877655389993
2024-10-07_consumer_device_36_data_user_10,0.0008600750745142216
2024-10-08_consumer_device_36_data_user_10,0.0008550871675116073
2024-10-09_consumer_device_36_data_user_10,0.0008564029099284839
2024-10-10_consumer_device_36_data_user_10,0.0008578320811941688
2024-10-11_consumer_device_36_data_user_10,0.0008570805940491291
2024-10-12_consumer_device_36_data_user_10,0.0008576572220494418
2024-10-13_consumer_device_36_data_user_10,0.0008586839844883662
2024-10-14_consumer_device_36_data_user_10,0.0008581986592948994
2024-10-15_consumer_device_36_data_user_10,0.0008578648322039257
2024-10-16_consumer_device_36_data_user_10,0.0008580524198183823
2024-10-17_consumer_device_36_data_user_10,0.0008578790906325149
2024-10-18_consumer_device_36_data_user_10,0.0008576815954898375
2024-10-19_consumer_device_36_data_user_10,0.0008578353797999656
2024-10-20_consumer_device_36_data_user_10,0.0008579062360234217
2024-10-21_consumer_device_36_data_user_10,0.0008578590982143443
2024-10-22_consumer_device_36_data_user_10,0.0008579057898473074
2024-10-23_consumer_device_36_data_user_10,0.000857940076113062
2024-10-24_consumer_device_36_data_user_10,0.0
2024-09-24_consumer_device_36_data_user_11,0.0009367074356795654
2024-09-25_consumer_device_36_data_user_11,0.0008714247711565102
2024-09-26_consumer_device_36_data_user_11,0.0009086391417440948
2024-09-27_consumer_device_36_data_user_11,0.0009319301796267903
2024-09-28_consumer_device_36_data_user_11,0.0008305204524060756
2024-09-29_consumer_device_36_data_user_11,0.0008268087738814761
2024-09-30_consumer_device_36_data_user_11,0.0008504499031262151
2024-10-01_consumer_device_36_data_user_11,0.0008408739661781485
2024-10-02_consumer_device_36_data_user_11,0.0008415030379596062
2024-10-03_consumer_device_36_data_user_11,0.0008630810484035471
2024-10-04_consumer_device_36_data_user_11,0.0008615794613985731
2024-10-05_consumer_device_36_data_user_11,0.0008548370370315427
2024-10-06_consumer_device_36_data_user_11,0.0008570583220426556
2024-10-07_consumer_device_36_data_user_11,0.0008560483475587599
2024-10-08_consumer_device_36_data_user_11,0.0008516128986763312
2024-10-09_consumer_device_36_data_user_11,0.0008526403515515187
2024-10-10_consumer_device_36_data_user_11,0.0008543623988201369
2024-10-11_consumer_device_36_data_user_11,0.0008538295810304018
2024-10-12_consumer_device_36_data_user_11,0.0008541693095778075
2024-10-13_consumer_device_36_data_user_11,0.0008550339213799367
2024-10-14_consumer_device_36_data_user_11,0.0008546364375581633
2024-10-15_consumer_device_36_data_user_11,0.0008542315552777922
2024-10-16_consumer_device_36_data_user_11,0.0008543702858219566
2024-10-17_consumer_device_36_data_user_11,0.0008542838914238248
2024-10-18_consumer_device_36_data_user_11,0.000854126465508819
2024-10-19_consumer_device_36_data_user_11,0.0008542510902389859
2024-10-20_consumer_device_36_data_user_11,0.0008543387272492524
2024-10-21_consumer_device_36_data_user_11,0.0008543001750597278
2024-10-22_consumer_device_36_data_user_11,0.0008543192732858853
2024-10-23_consumer_device_36_data_user_11,0.0008543455199276543
2024-10-24_consumer_device_36_data_user_11,0.0
2024-09-24_consumer_device_36_data_user_12,0.0008511599508450896
2024-09-25_consumer_device_36_data_user_12,0.000800618589136879
2024-09-26_consumer_device_36_data_user_12,0.0008271369300502431
2024-09-27_consumer_device_36_data_user_12,0.0008534622621824736
2024-09-28_consumer_device_36_data_user_12,0.000761620227539587
2024-09-29_consumer_device_36_data_user_12,0.0007573674904619227
2024-09-30_consumer_device_36_data_user_12,0.0007779323315977252
2024-10-01_consumer_device_36_data_user_12,0.0007713764262655149
2024-10-02_consumer_device_36_data_user_12,0.0007699869804366474
2024-10-03_consumer_device_36_data_user_12,0.0007901361480568219
2024-10-04_consumer_device_36_data_user_12,0.0007895039051730279
2024-10-05_consumer_device_36_data_user_12,0.0007830689647082298
2024-10-06_consumer_device_36_data_user_12,0.0007845706368153583
2024-10-07_consumer_device_36_data_user_12,0.0007842262528563799
2024-10-08_consumer_device_36_data_user_12,0.0007799307889342893
2024-10-09_consumer_device_36_data_user_12,0.000780618412168112
2024-10-10_consumer_device_36_data_user_12,0.0007824060590948848
2024-10-11_consumer_device_36_data_user_12,0.0007820331044852821
2024-10-12_consumer_device_36_data_user_12,0.0007821821156564926
2024-10-13_consumer_device_36_data_user_12,0.0007830611215973992
2024-10-14_consumer_device_36_data_user_12,0.0007827601853944492
2024-10-15_consumer_device_36_data_user_12,0.0007823027611648189
2024-10-16_consumer_device_36_data_user_12,0.0007824092181116409
2024-10-17_consumer_device_36_data_user_12,0.0007823750873533435
2024-10-18_consumer_device_36_data_user_12,0.0007822035035646291
2024-10-19_consumer_device_36_data_user_12,0.0007823052447776945
2024-10-20_consumer_device_36_data_user_12,0.000782414138991982
2024-10-21_consumer_device_36_data_user_12,0.0007823808313407974
2024-10-22_consumer_device_36_data_user_12,0.0007823858479141009
2024-10-23_consumer_device_36_data_user_12,0.000782417762719871
2024-10-24_consumer_device_36_data_user_12,0.0
2024-09-24_consumer_device_36_data_user_13,0.0009078941763111252
2024-09-25_consumer_device_36_data_user_13,0.0009013143399148949
2024-09-26_consumer_device_36_data_user_13,0.0008576017137931687
2024-09-27_consumer_device_36_data_user_13,0.0009238680642836691
2024-09-28_consumer_device_36_data_user_13,0.0008506823727355967
2024-09-29_consumer_device_36_data_user_13,0.0008949955897914929
2024-09-30_consumer_device_36_data_user_13,0.0008842142225800052
2024-10-01_consumer_device_36_data_user_13,0.0008937191645216749
2024-10-02_consumer_device_36_data_user_13,0.000878889422557988
2024-10-03_consumer_device_36_data_user_13,0.0008919061994143985
2024-10-04_consumer_device_36_data_user_13,0.0008832794968768131
2024-10-05_consumer_device_36_data_user_13,0.0008875224639576222
2024-10-06_consumer_device_36_data_user_13,0.0008848946289943175
2024-10-07_consumer_device_36_data_user_13,0.0008878277520774631
2024-10-08_consumer_device_36_data_user_13,0.0008851946312046147
2024-10-09_consumer_device_36_data_user_13,0.000886960672815366
2024-10-10_consumer_device_36_data_user_13,0.000885896052816014
2024-10-11_consumer_device_36_data_user_13,0.0008866066974237852
2024-10-12_consumer_device_36_data_user_13,0.000885991438446496
2024-10-13_consumer_device_36_data_user_13,0.0008865250898260002
2024-10-14_consumer_device_36_data_user_13,0.0008861443118661472
2024-10-15_consumer_device_36_data_user_13,0.0008863905997958521
2024-10-16_consumer_device_36_data_user_13,0.0008862184970804632
2024-10-17_consumer_device_36_data_user_13,0.0008863549643367227
2024-10-18_consumer_device_36_data_user_13,0.0008862440889483558
2024-10-19_consumer_device_36_data_user_13,0.0008863262030102815
2024-10-20_consumer_device_36_data_user_13,0.0008862700616582022
2024-10-21_consumer_device_36_data_user_13,0.0008863097887649632
2024-10-22_consumer_device_36_data_user_13,0.0008862793266363146
2024-10-23_consumer_device_36_data_user_13,0.000886303105791528
2024-10-24_consumer_device_36_data_user_13,0.0
2024-09-24_consumer_device_36_data_user_2,0.018368091332519217
2024-09-25_consumer_device_36_data_user_2,0.01599720944582593
2024-09-26_consumer_device_36_data_user_2,0.0175653751676042
2024-09-27_consumer_device_36_data_user_2,0.01712857633772483
2024-09-28_consumer_device_36_data_user_2,0.015221628108917366
2024-09-29_consumer_device_36_data_user_2,0.01639493433485803
2024-09-30_consumer_device_36_data_user_2,0.016757729015376404
2024-10-01_consumer_device_36_data_user_2,0.01622207569348575
2024-10-02_consumer_device_36_data_user_2,0.016658512152789212
2024-10-03_consumer_device_36_data_user_2,0.016793827854032668
2024-10-04_consumer_device_36_data_user_2,0.016376445366945273
2024-10-05_consumer_device_36_data_user_2,0.016468462220422735
2024-10-06_consumer_device_36_data_user_2,0.016566755673500872
2024-10-07_consumer_device_36_data_user_2,0.01642849449191781
2024-10-08_consumer_device_36_data_user_2,0.016490190992275517
2024-10-09_consumer_device_36_data_user_2,0.016565766395836637
2024-10-10_consumer_device_36_data_user_2,0.01649885860390993
2024-10-11_consumer_device_36_data_user_2,0.01650178397316765
2024-10-12_consumer_device_36_data_user_2,0.016529353074295063
2024-10-13_consumer_device_36_data_user_2,0.0164983671944263
2024-10-14_consumer_device_36_data_user_2,0.01649807871438588
2024-10-15_consumer_device_36_data_user_2,0.016517133299236295
2024-10-16_consumer_device_36_data_user_2,0.01650765945776909
2024-10-17_consumer_device_36_data_user_2,0.016505889055410096
2024-10-18_consumer_device_36_data_user_2,0.016513816571636405
2024-10-19_consumer_device_36_data_user_2,0.01650898005424918
2024-10-20_consumer_device_36_data_user_2,0.016506517960460532
2024-10-21_consumer_device_36_data_user_2,0.016510228025316098
2024-10-22_consumer_device_36_data_user_2,0.016508929080718673
2024-10-23_consumer_device_36_data_user_2,0.016507852068528284
2024-10-24_consumer_device_36_data_user_2,0.0
2024-09-24_consumer_device_36_data_user_3,0.0010554617857389634
2024-09-25_consumer_device_36_data_user_3,0.0010066907360593961
2024-09-26_consumer_device_36_data_user_3,0.001017340817687268
2024-09-27_consumer_device_36_data_user_3,0.0010686061902027656
2024-09-28_consumer_device_36_data_user_3,0.0009450529882573644
2024-09-29_consumer_device_36_data_user_3,0.0009406042871406543
2024-09-30_consumer_device_36_data_user_3,0.0009643592825311186
2024-10-01_consumer_device_36_data_user_3,0.0009608219642382972
2024-10-02_consumer_device_36_data_user_3,0.0009517322430714501
2024-10-03_consumer_device_36_data_user_3,0.0009806466869661087
2024-10-04_consumer_device_36_data_user_3,0.0009809516606465092
2024-10-05_consumer_device_36_data_user_3,0.0009725972009916704
2024-10-06_consumer_device_36_data_user_3,0.0009736968025979718
2024-10-07_consumer_device_36_data_user_3,0.0009754596635733055
2024-10-08_consumer_device_36_data_user_3,0.0009687296498491687
2024-10-09_consumer_device_36_data_user_3,0.0009689785318795313
2024-10-10_consumer_device_36_data_user_3,0.0009715546031015654
2024-10-11_consumer_device_36_data_user_3,0.000971198856620445
2024-10-12_consumer_device_36_data_user_3,0.0009708006792856065
2024-10-13_consumer_device_36_data_user_3,0.000972358482559608
2024-10-14_consumer_device_36_data_user_3,0.0009722009519599898
2024-10-15_consumer_device_36_data_user_3,0.0009714640626850823
2024-10-16_consumer_device_36_data_user_3,0.0009715836814359521
2024-10-17_consumer_device_36_data_user_3,0.0009716887739491355
2024-10-18_consumer_device_36_data_user_3,0.0009713292638022201
2024-10-19_consumer_device_36_data_user_3,0.0009713926752215663
2024-10-20_consumer_device_36_data_user_3,0.000971593010577659
2024-10-21_consumer_device_36_data_user_3,0.0009715525398044671
2024-10-22_consumer_device_36_data_user_3,0.0009715220619406692
2024-10-23_consumer_device_36_data_user_3,0.0009716051823385088
2024-10-24_consumer_device_36_data_user_3,0.0
2024-09-24_consumer_device_36_data_user_4,0.001014191958477637
2024-09-25_consumer_device_36_data_user_4,0.0009427051549489184
2024-09-26_consumer_device_36_data_user_4,0.0009758940762466188
2024-09-27_consumer_device_36_data_user_4,0.0010053075743352267
2024-09-28_consumer_device_36_data_user_4,0.0008914813483199382
2024-09-29_consumer_device_36_data_user_4,0.0008909601081921782
2024-09-30_consumer_device_36_data_user_4,0.0009194472115589034
2024-10-01_consumer_device_36_data_user_4,0.0009070021814804037
2024-10-02_consumer_device_36_data_user_4,0.0009060860077419016
2024-10-03_consumer_device_36_data_user_4,0.0009325522707889627
2024-10-04_consumer_device_36_data_user_4,0.0009295696947583718
2024-10-05_consumer_device_36_data_user_4,0.0009210088106350776
